500	 0 0 38.7222 39.4167 1 1 39.375 31 2 2 47 32.9706 3 3 52.3939 31.3636 4 4 58.4571 36.2857 5 5 58.7097 30.871 6 6 63.7353 34.5294 7 7 71.8182 30.3333 8 8 75.5714 34.3714 9 9 81.8286 36.3714 10 10 33.0938 35.4062 11 11 34.6944 45.9722 12 12 41.8 34.9714 13 13 47.7273 39.8182 14 14 52.5 37.5 15 15 69.3611 34 16 16 66.5 43.2353 17 17 66.5714 38.3143 18 18 77.8056 40.4722 19 19 82.1818 42.8485 20 20 33.3611 40.5278 21 21 43.6774 46.8387 22 22 43.25 42.1875 23 23 49.5714 47.5714 24 24 53.9706 42.1471 25 25 60.8056 48.1389 26 26 59.9 42.7 27 27 72.5556 42.1389 28 28 75.7143 47.6571 29 29 87.0588 51.9118 30 30 30.9167 48.0278 31 31 37.4286 54.5143 32 32 43.8125 52.4375 33 33 58.2 53.9714 34 34 55.0303 47.8485 35 35 64.8378 53.8649 36 36 66.3611 48.8056 37 37 71.8857 54.0857 38 38 84.3143 46.8286 39 39 81.1471 57.0882 40 40 38.2 49.3143 41 41 34.8788 58.9394 42 42 39.2162 61.0811 43 43 50 53 44 44 50.6364 60.7879 45 45 63.6471 59.3824 46 46 73.8889 51.3889 47 47 74.3438 59.4062 48 48 80.6486 51.0541 49 49 87.1875 59.1875 50 50 30.5 56 51 51 38.4 66.4 52 52 45.5294 57.6765 53 53 54 57.7941 54 54 51.5 66.6389 55 55 57.7647 60.7941 56 56 69.0909 60.1818 57 57 70.5455 66.9697 58 58 77.0645 64 59 59 82 61.1667 60 60 31.8611 64.7222 61 61 40.5429 71.4857 62 62 44.8571 63.3429 63 63 53.0323 70.871 64 64 58.0588 66.9118 65 65 63.5 65.3529 66 66 66.6667 68.8485 67 67 78.5 69.5 68 68 84.5556 67.9722 69 69 89 66.1562 70 70 32 76 71 71 45.8108 74.9459 72 72 46.0588 69.5588 73 73 49.0541 77.8649 74 74 55.5152 75.0909 75 75 61.4444 72.3333 76 76 67 76.5 77 77 72.1471 70.5882 78 78 78.2188 75.2812 79 79 88.3636 74.3636 80 80 33.6757 70.7568 81 81 36.6857 77.9143 82 82 40.2286 80.4 83 83 48.5758 86.2424 84 84 54.4688 85.4375 85 85 60.7778 78.6389 86 86 66.0312 83.7812 87 87 72.7273 76.0909 88 88 82.9714 73.7429 89 89 87.4412 81.1765 90 90 33.6757 83.2432 91 91 45.4286 81.6571 92 92 41.0857 86.5714 93 93 55.4474 81.3421 94 94 60.8235 85.4412 95 95 70.3125 81.9375 96 96 73.1143 86.5429 97 97 76.4286 81.5143 98 98 81.1515 86.1212 99 99 82.6765 80.0294
510	 0 0 38.9444 39.6667 1 1 39.5294 31.2647 2 2 47.2703 32.5946 3 3 52.5588 31.1765 4 4 58.7143 36.3714 5 5 58.5625 30.9375 6 6 63.6216 34.9459 7 7 72.303 29.8485 8 8 75.0278 34.2778 9 9 81.4412 36.5588 10 10 33.1944 35.9444 11 11 35.0294 45 12 12 42.4194 35.5484 13 13 47.8824 39.8824 14 14 52.5455 37.4848 15 15 68.3143 33.2 16 16 66.5455 43.4242 17 17 67.5294 38.5882 18 18 77.7273 40.4545 19 19 81.8889 43.0556 20 20 33.3824 41.0588 21 21 43.4118 46.8235 22 22 43.4286 41.9714 23 23 49.3824 47.6471 24 24 54.1818 41.9697 25 25 60.7097 48.2581 26 26 59.8182 42.6364 27 27 72.5278 41.8056 28 28 75.8857 48 29 29 87.0625 52.0625 30 30 31.2222 48.75 31 31 37.4375 54.7812 32 32 43.7429 52.1714 33 33 58.2647 54.1176 34 34 55.1429 47.8571 35 35 64.0286 54.0286 36 36 66.5 49 37 37 72.6061 53.2121 38 38 84 47.2647 39 39 79.5278 56.1389 40 40 37.8125 50.5312 41 41 34.8788 58.1515 42 42 39.2941 61.2941 43 43 50.4848 52.9697 44 44 50.8824 60.9118 45 45 63.6471 59.5 46 46 71.3056 51 47 47 74.9714 59.2286 48 48 81.3889 52.0556 49 49 87 59 50 50 30.4857 56.6286 51 51 38.25 66.3611 52 52 45.7778 57.6389 53 53 54.1714 57.9714 54 54 51.375 66.25 55 55 57.7419 60.8065 56 56 69.0571 60.2286 57 57 69.2647 68.1471 58 58 76.75 63.5312 59 59 82.8529 62.1176 60 60 32.3889 64.9167 61 61 41.0909 70.8788 62 62 44.8 63.2857 63 63 52.6667 71.0606 64 64 58.0833 67.0833 65 65 63.2 65.6 66 66 67.2812 68.5938 67 67 78.4118 69.1471 68 68 83.8 68.4571 69 69 88.4412 65.6176 70 70 31.7368 75.9737 71 71 45.4706 75.0588 72 72 46.5 69.5 73 73 49.8421 78 74 74 55.9062 75.3125 75 75 61.4118 72.6765 76 76 66.9722 76.6389 77 77 72.6857 70.2 78 78 77.7879 74.8485 79 79 88.2059 75 80 80 33.7105 70.6316 81 81 36.9706 76.9412 82 82 39.8571 79.8286 83 83 48.5556 86.0556 84 84 54.7143 85.3429 85 85 61.0278 78.9167 86 86 65.8125 84.6875 87 87 72.6774 76.5161 88 88 84 73.9143 89 89 87.5714 81.4286 90 90 33.8108 83.1351 91 91 43.8788 81.5455 92 92 41.2059 86.4118 93 93 53.75 81.0833 94 94 60.4286 85.4286 95 95 69.8056 82.3056 96 96 73.5 86.5 97 97 76.4324 81.4324 98 98 81.4412 86.0294 99 99 81.9091 80.0909
520	 0 0 40.1429 38.9429 1 1 39.7059 31.0294 2 2 47.0882 32.7059 3 3 52.0833 31.0833 4 4 58.4118 36.3235 5 5 58.7941 31.2353 6 6 63.7222 35.5 7 7 71.9412 29.9118 8 8 75.1429 34.6 9 9 81.7368 37.0789 10 10 33.1765 35.8529 11 11 35 45.7188 12 12 41.9697 35.6364 13 13 48 39.6216 14 14 52.4545 37.6667 15 15 67.6111 32 16 16 67.1765 43.7941 17 17 67.973 38.1892 18 18 77.9118 40.9118 19 19 81.303 43.6061 20 20 33.1081 40.7568 21 21 43.9062 46.7812 22 22 41.6571 43.0857 23 23 49.2121 47.2424 24 24 54.8286 42.5429 25 25 61.3226 48.129 26 26 60.0588 42.4118 27 27 72.7353 41.3235 28 28 75.1714 48.0857 29 29 87 52.1818 30 30 30.9714 48.8286 31 31 37.2222 54.0833 32 32 43.7576 52.3636 33 33 58.7353 53.3824 34 34 55 48 35 35 64.5 54.5294 36 36 66.5161 48.871 37 37 73.7353 53.8824 38 38 83.375 47.2188 39 39 79.7647 55.6471 40 40 38.2059 50.0882 41 41 34.8788 58.1515 42 42 39.1143 61.2 43 43 50.4 52.7429 44 44 50.6757 60.2432 45 45 63.6364 59.7273 46 46 70.0571 51.2286 47 47 75.2121 59.0303 48 48 81.7273 52.6061 49 49 87 59 50 50 30.5429 56.8857 51 51 38.2778 66.5833 52 52 45.6364 57.5152 53 53 54.9722 57.4722 54 54 51.3333 66.0833 55 55 58.1143 61.5429 56 56 68.9118 60.2059 57 57 70.6216 67.5405 58 58 76.1944 63.5556 59 59 82.5882 62.1176 60 60 32.6 64.8286 61 61 40.9167 71.0278 62 62 44.8824 63.1765 63 63 52.9375 71.0625 64 64 57.8611 67.4444 65 65 63.3333 65.5758 66 66 67.4118 69.4118 67 67 78.5152 69.2727 68 68 83.9688 68.3125 69 69 88.5714 65.4286 70 70 31.3611 75.8333 71 71 45.7143 75.5429 72 72 46.1429 69.7143 73 73 49.5833 78 74 74 55.1935 75.8065 75 75 61.0833 72.5278 76 76 66.5161 76.9032 77 77 72.2059 70.7941 78 78 78.3 75 79 79 88.2973 74.3514 80 80 33.3889 70.6389 81 81 36.4412 76.8235 82 82 39.4706 79.8529 83 83 48.4595 85.7568 84 84 54.3333 85.5556 85 85 61.1143 78.7714 86 86 66.2973 85.2973 87 87 72.5758 76.3333 88 88 84.2 74 89 89 87.6 81.4857 90 90 34.2121 83.4848 91 91 43.4865 81.9189 92 92 40.9706 86.5882 93 93 55.4286 80.8 94 94 60.6765 85.4706 95 95 69.7222 81.6111 96 96 73.7 86.6 97 97 75.7429 81.0286 98 98 81.303 86.1515 99 99 81.2821 81
530	 0 0 40.1111 39.2222 1 1 39.2222 31.0278 2 2 46.5 32.8235 3 3 51.9167 31.25 4 4 58.3889 36.7778 5 5 58.8286 30.8 6 6 64.0833 36.0278 7 7 72.1429 29.7429 8 8 75.4167 34.5556 9 9 82.4286 37.9143 10 10 33.1562 35.7812 11 11 35.2973 45.4595 12 12 41.3636 35.6061 13 13 48.2105 39.8158 14 14 52.7576 36.7879 15 15 67.0278 31.75 16 16 66.6364 44.2424 17 17 69.3143 37.3429 18 18 77.8182 40.3939 19 19 80.0541 44.3243 20 20 31.9722 41.6111 21 21 43.3889 46.7222 22 22 40.8824 42.6176 23 23 49.5278 47.1944 24 24 54.8889 42.4444 25 25 60.7812 47.9375 26 26 60.9091 41.8788 27 27 71.9143 41.4571 28 28 74.3056 47.75 29 29 87.0909 52.1818 30 30 31.1875 49.5 31 31 38.1471 54.5882 32 32 44.3636 52.1212 33 33 58.4118 53.5294 34 34 55.0909 47.8182 35 35 62.9412 54.7059 36 36 66.6471 49.1471 37 37 74.9714 53 38 38 83.4286 47.2571 39 39 79.1818 57.3333 40 40 37.8286 51.6571 41 41 34.5714 58.3429 42 42 40.2778 61.1389 43 43 50.8056 53.0833 44 44 50.1714 59.6571 45 45 63.625 59.8125 46 46 69.7647 52.7059 47 47 74.3636 59.2727 48 48 81.8235 53.1471 49 49 87.0588 58.9118 50 50 30.4062 56.8438 51 51 36.8333 66.3333 52 52 45.5758 57.6364 53 53 55.0588 59.1176 54 54 51.2424 65.8485 55 55 58.3939 61.9697 56 56 69 60 57 57 70.2647 67.6176 58 58 76 63.8125 59 59 82.625 61.7188 60 60 32.4062 64.8438 61 61 40.8333 71.2778 62 62 44.4054 64.8108 63 63 53.2727 71.1212 64 64 58.1667 68.0556 65 65 63.375 65.2188 66 66 67.1429 69.4857 67 67 78.4118 69.3824 68 68 83.6842 68.2105 69 69 88.4545 65.2727 70 70 31.1613 75.8065 71 71 45.3429 75.6857 72 72 46.4545 69.5758 73 73 49.0811 77.7027 74 74 55.2857 75.9429 75 75 60.8286 72.0857 76 76 67 77.1667 77 77 72.4242 70.8182 78 78 78.8182 75.0909 79 79 88.9143 73.5143 80 80 33.2 70.5714 81 81 36.0909 76.8182 82 82 39.4 80.0286 83 83 48.5676 86.1081 84 84 54.8108 85.8108 85 85 61.2 78.8571 86 86 66.3333 85.3056 87 87 72.7812 76.3438 88 88 84.8857 73.8 89 89 87.7879 81.2424 90 90 34 83.2 91 91 43.7714 81.4286 92 92 41 86.5 93 93 54.5676 81.0541 94 94 61.0588 85.0882 95 95 70.303 82 96 96 73.3333 86.3333 97 97 76.9706 80.5882 98 98 80.9143 85.7714 99 99 82.1515 80.6061
540	 0 0 38.5312 39.7188 1 1 39.027 31.2432 2 2 46.6579 33.0789 3 3 51.7059 31.2353 4 4 58.1389 37.4167 5 5 58.6875 30.7188 6 6 62.8919 35.2432 7 7 72.0571 30.0286 8 8 75.3889 34.6389 9 9 82.4865 37.4595 10 10 33.3529 36.0882 11 11 36.5143 46.8571 12 12 41.2812 35.5 13 13 47.9722 40.1667 14 14 52.7714 37.0857 15 15 66.7568 31.8649 16 16 66.5 44.1316 17 17 68.9459 37.4054 18 18 78.125 39.4688 19 19 79.3611 44.5278 20 20 32.0286 42.2857 21 21 43.2581 46.3548 22 22 41.1081 41.6757 23 23 49.1667 47.2222 24 24 54.2647 42.7353 25 25 60.4286 48.4286 26 26 61.5455 41.8182 27 27 72.5294 41.3529 28 28 73.9714 47.7429 29 29 87.0909 52.1818 30 30 30.973 49.5946 31 31 39.6061 55.3636 32 32 44.625 51.8438 33 33 56.9429 55.2286 34 34 54.9722 48.3056 35 35 62.9444 53.9722 36 36 67.3333 48.8056 37 37 76.7647 52.1765 38 38 83.7097 46.8065 39 39 79.0571 57.0571 40 40 37.7941 51.4412 41 41 34.3429 58 42 42 40.0294 60.7353 43 43 50.7188 53.0312 44 44 49.4286 59.5714 45 45 63.8235 59.5588 46 46 69.8571 53.6286 47 47 74.0882 58.6471 48 48 82.5 53.6176 49 49 87.0625 58.75 50 50 30.2727 57.5455 51 51 36.75 65.0938 52 52 45.7586 57.6207 53 53 54.4545 59.8485 54 54 50.7419 65.5806 55 55 58.1389 62.0833 56 56 69.0588 59.9118 57 57 69.625 67.3438 58 58 75.6667 64 59 59 82.5 62.4167 60 60 31.973 66.3784 61 61 40.9412 71.4412 62 62 43.5294 64.7647 63 63 52.7143 71.2857 64 64 57.5714 68.4 65 65 63.375 65.2188 66 66 66.1429 69.8571 67 67 78.4412 69.4412 68 68 84.2571 68.2857 69 69 88.6571 65.2857 70 70 31.1143 76.0571 71 71 44.8182 75.5758 72 72 46.5 69.6471 73 73 49.9474 77.9211 74 74 55.6176 75.7941 75 75 61.0312 72.2188 76 76 67.1875 77.125 77 77 71.5789 71 78 78 78.8 75.0857 79 79 89.1714 72.8571 80 80 35.1081 70.5405 81 81 36.0882 76.7647 82 82 39.6857 80.7143 83 83 48.4412 85.5882 84 84 55.3235 85.9118 85 85 61.4118 78.8529 86 86 66.3611 85.2222 87 87 73.0938 76.2812 88 88 84.6667 74.6944 89 89 87.8438 81.1875 90 90 34.6111 83.5556 91 91 44.6667 81.1111 92 92 41.2059 86.5882 93 93 54.5455 81.4242 94 94 60.8788 84.8485 95 95 69.4167 82.1667 96 96 73.6667 86.1111 97 97 77 81 98 98 81.4722 86.0278 99 99 81.9714 80.3714
550	 0 0 38.7353 39.3824 1 1 39.4242 30.9394 2 2 46.2353 33.4118 3 3 51.9737 31.4211 4 4 58.9143 36.4286 5 5 59.4412 30.8824 6 6 63.8333 37.9167 7 7 71.2 29.7429 8 8 75 33.9143 9 9 82.5429 37.8857 10 10 34 35.6667 11 11 35.9412 46.7059 12 12 41.129 35.2258 13 13 48.1944 40.1944 14 14 52.5882 36.9412 15 15 66.1389 32.5 16 16 66.2353 44.2059 17 17 70.0571 37.2 18 18 78.0909 39.1818 19 19 78.9706 44.7059 20 20 31.973 42.2973 21 21 43.5143 46.4857 22 22 41.5676 42.0541 23 23 49.303 47.0909 24 24 54.5 41.6667 25 25 60.25 48.5 26 26 60.6562 42.6875 27 27 72.7143 41.4 28 28 73.1515 48 29 29 87.0588 52.0882 30 30 31.1212 50.1515 31 31 39.9032 55.6129 32 32 44.4138 52.069 33 33 58.0811 54.5946 34 34 55.0571 48.2857 35 35 64.2941 52.7647 36 36 66.875 48.5312 37 37 77.4167 50.8333 38 38 83.7647 46.2353 39 39 78.8824 57.6765 40 40 37.6389 51.3056 41 41 34.2727 58.1212 42 42 39.6667 61.4167 43 43 50.7143 52.6 44 44 50.2286 59.3143 45 45 63.5 59.6471 46 46 70.1944 53.9444 47 47 74.1212 58.1515 48 48 82.6571 54.0286 49 49 87.4865 58.8919 50 50 30.3939 57.6667 51 51 36.3429 65.2 52 52 45.7812 57.2812 53 53 55.5 59.8529 54 54 50.5938 65.8125 55 55 57.4444 62.5556 56 56 69.069 59.4138 57 57 69.8571 65.6 58 58 75.3636 63.8182 59 59 81.8889 62.5 60 60 31.4242 66.4242 61 61 40.8788 70.8485 62 62 44.5789 63.6579 63 63 53 71 64 64 58.25 68.0556 65 65 63.5714 65.4286 66 66 66.8 72.0286 67 67 78.3714 69.2571 68 68 84.5588 68.1471 69 69 88.5 65.5 70 70 31.303 75.4545 71 71 44.9118 75.1176 72 72 46.25 69.75 73 73 49.5676 77.5676 74 74 55.2812 76.0312 75 75 61.7778 72.1667 76 76 67.4545 77.7273 77 77 72.1111 70.25 78 78 79.0857 75.2857 79 79 89.3611 73.3889 80 80 35.4 70.7429 81 81 36.0909 76.7576 82 82 39.8333 80.1667 83 83 48.6857 85.8857 84 84 56.0882 85.2941 85 85 61.3529 78.5 86 86 67.1944 85.5278 87 87 73.2647 76.3529 88 88 84.1765 73.2941 89 89 88.0312 81.1562 90 90 34.2973 83.8378 91 91 44.2 81.1714 92 92 41.3125 86.3125 93 93 53.5789 81.6316 94 94 61 85 95 95 69.0882 82.0294 96 96 73.8 86.1143 97 97 77.4857 80.9429 98 98 81.8485 86.2121 99 99 82.973 80.8108
560	 0 0 40.6944 39.2222 1 1 40 30.9706 2 2 47 32.8571 3 3 52.4545 31.4242 4 4 59.3438 36.3438 5 5 59.3714 30.8286 6 6 63.7714 37.1429 7 7 71.5 29.9167 8 8 75.0625 34.4375 9 9 82.7568 39.1081 10 10 34 35.8857 11 11 35.1765 46.9118 12 12 40.7297 35.5405 13 13 48.5556 41.2778 14 14 52.8485 36.4848 15 15 66.5143 32.3429 16 16 66.2258 43.9677 17 17 69.5833 37.8333 18 18 77.6471 39.0882 19 19 78.3143 45.0571 20 20 32.2222 42.1389 21 21 43.0938 46.4688 22 22 41.3235 41.7941 23 23 49.7059 46.5 24 24 55.1429 41.1143 25 25 60.2188 48.5938 26 26 59.8611 43.3333 27 27 72.1333 41.8333 28 28 73.0882 47.6176 29 29 87.0857 51.5429 30 30 30.8235 50.5588 31 31 40.1471 55.1765 32 32 44.9706 51.2647 33 33 57.5143 54.4286 34 34 54.9655 48.6552 35 35 63.9429 53.2 36 36 66.9091 48.6364 37 37 76.8529 51.2059 38 38 83.7353 46.3529 39 39 79.1714 57.7714 40 40 37.4857 50.7429 41 41 34.4412 57.7647 42 42 40.0857 60.8571 43 43 50.5429 52.6857 44 44 50.7941 59.5882 45 45 63.5 59.75 46 46 70.2286 53.8571 47 47 74.0909 58.1818 48 48 82.1944 53.5278 49 49 87.5758 58.4545 50 50 30.5 58.25 51 51 37.2059 64.5588 52 52 46.1765 57.3824 53 53 55.9375 59.0938 54 54 50.6053 65.7895 55 55 57.1818 62.9697 56 56 68.7419 59.4516 57 57 68.9714 66.0286 58 58 75.2941 63.9412 59 59 82.2632 62.1842 60 60 31.8485 66.5455 61 61 40.7059 70.7941 62 62 44.3636 63.6061 63 63 52.9118 71.0588 64 64 58.4054 67.8108 65 65 63.7273 65.3636 66 66 66.8333 71.9444 67 67 78.6486 69.1622 68 68 84.9143 68.2286 69 69 88.5676 64.5946 70 70 30.9412 75.4412 71 71 44.973 75.2432 72 72 46.3636 70.0303 73 73 49.1935 78.5161 74 74 55.1111 76 75 75 61.3235 72.2647 76 76 67.1143 77.6 77 77 73.1212 69.6364 78 78 78.8529 74.7647 79 79 89.0526 73.7632 80 80 34.8333 70 81 81 36.4 75.9714 82 82 40.7429 80.8857 83 83 48.9118 86.0588 84 84 55.6857 85.4286 85 85 61.6471 78.5 86 86 66.9444 85.8056 87 87 73.0571 76.4571 88 88 84.5278 74 89 89 88.1351 81.5405 90 90 34.7879 82.4545 91 91 43.7059 80.7941 92 92 41 86.5 93 93 54.1111 80.8611 94 94 60.8571 84.9143 95 95 69.8529 81.7353 96 96 73.9118 86.0588 97 97 77.5714 80.9429 98 98 81.8235 86.3235 99 99 82.8056 80.7222
570	 0 0 38.9412 40.1176 1 1 40.8889 31.0278 2 2 46.9706 33.5294 3 3 52.2 31.1143 4 4 58.9118 36.7941 5 5 59.4242 30.5758 6 6 64.3529 36.7353 7 7 71.4286 29.8571 8 8 75.7188 34.5312 9 9 82.3939 39.303 10 10 34.3514 35.5405 11 11 34.3824 47.1765 12 12 40.9394 35.7273 13 13 47.9737 40.5 14 14 52.7879 36.1212 15 15 66 32.2778 16 16 67.2424 43.8182 17 17 69.4545 37.1212 18 18 77.8 39.2 19 19 78.2857 45.9714 20 20 31.9091 41.3939 21 21 43.9355 45.8065 22 22 40.871 42.3871 23 23 49.5714 46.4286 24 24 55.0278 40.8889 25 25 60.3636 48.2727 26 26 60.6111 42.6944 27 27 72.4412 41.1765 28 28 73.5789 47.5 29 29 86.9706 51.5588 30 30 30.4571 50.1143 31 31 39.7568 54.7297 32 32 44.7812 51.5312 33 33 57.1765 54.5 34 34 55.0625 47.9375 35 35 63.0286 53.3714 36 36 66.6364 48.4545 37 37 77.7895 51.8684 38 38 83.6471 45.9706 39 39 78.6061 58.5455 40 40 37.8286 49.8571 41 41 34.4412 57.2353 42 42 40.2368 61.6842 43 43 50.5714 52.4286 44 44 50.6944 59.8889 45 45 63.5 59.6 46 46 69.5833 53.25 47 47 73.8788 57.8485 48 48 83.0571 54.6857 49 49 88.0857 58.6286 50 50 30.5 59 51 51 37.5455 64.1212 52 52 45.7941 57.0882 53 53 56.1471 58.7059 54 54 50.6471 66.2647 55 55 57.4722 62.8611 56 56 68.7273 59.3636 57 57 68.4444 66.6944 58 58 74.6061 63.9394 59 59 82.1622 62.4595 60 60 33.1892 66.4324 61 61 40.8438 70.75 62 62 44.8788 63.2727 63 63 52.1212 71.6364 64 64 57.625 68.375 65 65 63.4545 65.2727 66 66 66.3235 73.2353 67 67 78.9722 68.75 68 68 85.1818 68.1212 69 69 88.4444 64.3333 70 70 31.3158 75.5 71 71 44.7714 74.9429 72 72 46.2188 69.7188 73 73 49.5 78.9 74 74 55.6389 75.4167 75 75 61.6944 70.9722 76 76 67.3429 77.9429 77 77 72.973 69.3784 78 78 78.6176 74.5882 79 79 89.1429 72.4857 80 80 33.9091 70.7879 81 81 36.6667 76.2424 82 82 40.4571 81.2571 83 83 48.9118 86.0588 84 84 55.5294 86.0294 85 85 61.6471 78.3824 86 86 66.6061 85.8485 87 87 73.1389 76.2222 88 88 84.4286 74.4857 89 89 87.8919 81.2703 90 90 34.3056 83.0278 91 91 43.7941 80.3824 92 92 41.3143 86.3429 93 93 55.0556 81.1111 94 94 61.0526 85.0789 95 95 70.3333 82.1212 96 96 73.9714 86.1143 97 97 77.8286 80.4286 98 98 81.5143 86.2571 99 99 83.2703 80.5135
580	 0 0 37.9118 40.7941 1 1 40.1143 31.5429 2 2 46.8857 33.5429 3 3 51.8824 30.8529 4 4 58.8182 35.1515 5 5 59.2941 30.5294 6 6 63.3939 38.3333 7 7 71.25 29.5312 8 8 76.1081 34.3243 9 9 82.4242 39.2727 10 10 34.1389 35.6389 11 11 34.8788 47.9394 12 12 41.0286 35.9714 13 13 48.1026 40.7179 14 14 52.697 36.303 15 15 66.0526 32.6053 16 16 67.4118 44.1765 17 17 69.8649 36.3514 18 18 77.2812 39.2812 19 19 78.6579 45.7632 20 20 31.6364 41.5152 21 21 43.2571 46.5429 22 22 40.8571 42.1429 23 23 49.6176 46.3529 24 24 55.4 40.7429 25 25 60.6389 48.3333 26 26 60.1714 42.9143 27 27 71.9697 41.3636 28 28 73.9143 47.5429 29 29 87.0294 51.2353 30 30 30.5882 50.2059 31 31 40.0278 55.3056 32 32 45.7188 51.3438 33 33 55.8 54.5714 34 34 55.0323 47.6452 35 35 63.7941 53.6471 36 36 66.7273 48.5455 37 37 78.2778 52 38 38 83.8485 45.697 39 39 78.6857 57.6857 40 40 37.9412 50.7059 41 41 34.3438 57.2188 42 42 40 61.6364 43 43 50.871 52.5806 44 44 50.3889 60.5278 45 45 63.6471 59.7941 46 46 70.2571 53.2 47 47 74.0909 58.1818 48 48 83.4118 55.1765 49 49 88.0278 58.7222 50 50 30.6364 58.7273 51 51 37.5588 63.8235 52 52 45.9062 56.9375 53 53 57.6389 57.4722 54 54 51.0606 66.3333 55 55 57.0541 62.027 56 56 68.9714 60.0286 57 57 68.3235 67.5294 58 58 74.6944 63.9167 59 59 81.9167 62.6667 60 60 33.5946 66.5405 61 61 40.4545 70.5152 62 62 44.8889 63.4722 63 63 51.9091 71.8485 64 64 57.7353 67.7647 65 65 63.6061 65.6061 66 66 65.9091 73 67 67 78.6053 69.1579 68 68 84.7222 68.6667 69 69 88.4 64.3429 70 70 31.0588 76.0882 71 71 44.2571 74.7714 72 72 46.5758 70.2424 73 73 48.4286 78.7429 74 74 55.5278 75.1111 75 75 61.0833 71.7222 76 76 67.3636 78.2727 77 77 72.7353 69.7941 78 78 78.0588 74.7941 79 79 88.9211 72.5789 80 80 33.5714 70.8857 81 81 36.3824 76.3529 82 82 40 82.2727 83 83 49.375 85.7812 84 84 55.5278 86 85 85 61.3714 78.5143 86 86 67.0294 85.8824 87 87 72.5758 76.0909 88 88 85.1111 75.7222 89 89 88.7568 80.9459 90 90 33.9714 82.8286 91 91 43.3824 80.0294 92 92 42.2 86.2286 93 93 54.25 80.8333 94 94 60.8 84.6286 95 95 69.25 82.5833 96 96 74.1562 86.2812 97 97 78.0278 79.6944 98 98 81.4412 86.0294 99 99 81.5714 81.4286
590	 0 0 37.3611 40.4444 1 1 40.7188 31.625 2 2 46.7143 33.6286 3 3 51.9118 30.9412 4 4 58.4375 35.3125 5 5 59.5714 30.7143 6 6 64.0286 38.0286 7 7 70.4688 29.3438 8 8 75.2857 34.0286 9 9 82.1143 39 10 10 34.0882 35.2059 11 11 34.4054 47.973 12 12 40.9118 36.0588 13 13 48.5556 40.4167 14 14 52.7879 36.1212 15 15 66.2222 32.6944 16 16 67.3611 44.2222 17 17 69.7059 36.6765 18 18 77.1935 39.3226 19 19 78.9474 46.1316 20 20 31.9697 41.7576 21 21 43.1515 46.4242 22 22 41.6944 41.5278 23 23 49.6176 46.3529 24 24 55.9118 40.7059 25 25 60.303 48.4242 26 26 60.3824 43.0294 27 27 72.4242 41.0303 28 28 73.9118 47.9118 29 29 87.4062 51.1562 30 30 30.5 50.4375 31 31 40 55.4118 32 32 45.7188 51.25 33 33 54.7429 54.6 34 34 55 47 35 35 63.8235 53.1765 36 36 66.9091 48.7576 37 37 78 52.1053 38 38 84 45.5 39 39 79.0286 58 40 40 38.7778 49.8889 41 41 34.4571 56.8857 42 42 40.7647 60.5588 43 43 50.9688 52.5312 44 44 51.4444 60.1111 45 45 63.9429 59.4 46 46 69.9091 53.3333 47 47 73.6667 57.6667 48 48 83.8333 55.0833 49 49 88.2727 58.5455 50 50 30.4118 58.7941 51 51 38.2432 64.5946 52 52 45.9706 57.3235 53 53 57.9714 57.5714 54 54 51.5455 65.7273 55 55 57.6176 62.6765 56 56 69 60.1613 57 57 68.2727 67.0606 58 58 74.6765 63.6765 59 59 81.5263 62.9211 60 60 32.8158 65.6053 61 61 40.2647 70.3235 62 62 45.2286 64.1429 63 63 51.3784 72.1892 64 64 58.0278 68.0833 65 65 63.5455 65.2727 66 66 67.1765 72.7647 67 67 78.5714 69.4286 68 68 84.6216 68.7297 69 69 88.2703 64.4324 70 70 31 76 71 71 44.0571 74.9143 72 72 46.4545 70.0909 73 73 49.1818 79.5455 74 74 55.8182 74.9091 75 75 61.5946 72 76 76 67.2353 78.4118 77 77 73.2188 69.2188 78 78 77.1613 75.2258 79 79 89.0303 72.8182 80 80 33.6111 70.8611 81 81 36.4286 76.2571 82 82 40.0588 81.7059 83 83 49.1389 85.8056 84 84 55.4118 85.5294 85 85 61.697 78.4242 86 86 66.75 86.1667 87 87 72.2581 75.8065 88 88 84.4688 75.6875 89 89 88.6486 79.973 90 90 34.2571 82.9143 91 91 43.8333 80.3333 92 92 41.3714 86.4571 93 93 54.9167 80.25 94 94 60.6667 84.5758 95 95 70.1053 82.1842 96 96 74 86 97 97 79.1622 78.0811 98 98 82.0909 85.9394 99 99 81.2778 81.9722
